scenario,dataset,total_distance_sum,total_time_ms_sum
scenario3,dataset_001,6956.62,1.12
scenario3,dataset_002,7404.84,1.22
scenario3,dataset_003,9851.66,1.14
scenario3,dataset_004,7526.18,1.06
scenario3,dataset_005,8192.08,1.01
scenario3,dataset_006,8631.77,1.19
scenario3,dataset_007,7162.04,1.04
scenario3,dataset_008,7352.53,1.01
scenario3,dataset_009,8381.56,1.09
scenario3,dataset_010,8674.35,1.03
scenario3,dataset_011,10125.37,1.11
scenario3,dataset_012,7195.83,1.08
scenario3,dataset_013,8834.26,1.04
scenario3,dataset_014,7382.93,1.06
scenario3,dataset_015,8823.67,1.10
scenario3,dataset_016,9352.37,1.08
scenario3,dataset_017,9023.72,1.08
scenario3,dataset_018,8541.04,1.10
scenario3,dataset_019,9492.97,1.03
scenario3,dataset_020,7457.19,1.06
scenario3,dataset_021,8853.77,1.16
scenario3,dataset_022,7976.03,1.22
scenario3,dataset_023,7815.95,1.23
scenario3,dataset_024,8517.97,1.03
scenario3,dataset_025,7476.26,1.07
scenario3,dataset_026,8595.12,1.10
scenario3,dataset_027,9242.04,1.06
scenario3,dataset_028,7103.08,1.14
scenario3,dataset_029,9705.42,1.10
scenario3,dataset_030,7569.68,1.06
scenario3,dataset_031,8630.34,1.14
scenario3,dataset_032,8166.00,1.06
scenario3,dataset_033,7786.23,1.16
scenario3,dataset_034,7971.96,1.10
scenario3,dataset_035,8863.35,1.05
scenario3,dataset_036,7266.65,1.29
scenario3,dataset_037,9660.74,1.23
scenario3,dataset_038,9957.56,1.17
scenario3,dataset_039,7865.60,1.14
scenario3,dataset_040,8084.48,1.09
scenario3,dataset_041,10342.40,1.21
scenario3,dataset_042,7336.27,1.28
scenario3,dataset_043,8502.29,1.17
scenario3,dataset_044,9010.32,1.18
scenario3,dataset_045,7931.03,1.17
scenario3,dataset_046,7688.02,1.24
scenario3,dataset_047,7967.93,1.07
scenario3,dataset_048,8530.64,1.13
scenario3,dataset_049,7057.60,1.08
scenario3,dataset_050,7845.80,1.06
scenario3,dataset_051,7913.27,1.08
scenario3,dataset_052,7889.65,1.18
scenario3,dataset_053,9853.70,1.20
scenario3,dataset_054,8149.37,1.09
scenario3,dataset_055,10498.59,1.08
scenario3,dataset_056,8059.67,1.11
scenario3,dataset_057,9626.83,1.16
scenario3,dataset_058,10305.23,1.11
scenario3,dataset_059,10302.87,1.23
scenario3,dataset_060,9692.62,1.04
scenario3,dataset_061,7827.58,1.08
scenario3,dataset_062,8275.13,1.10
scenario3,dataset_063,7525.86,1.16
scenario3,dataset_064,6824.07,1.10
scenario3,dataset_065,7894.37,1.10
scenario3,dataset_066,8246.94,1.19
scenario3,dataset_067,7099.93,1.20
scenario3,dataset_068,7474.63,1.08
scenario3,dataset_069,8161.69,1.09
scenario3,dataset_070,7955.02,1.07
scenario3,dataset_071,7436.55,1.12
scenario3,dataset_072,8483.28,1.27
scenario3,dataset_073,10018.54,1.21
scenario3,dataset_074,8749.36,1.13
scenario3,dataset_075,7706.32,1.15
scenario3,dataset_076,9793.51,1.19
scenario3,dataset_077,7935.95,1.22
scenario3,dataset_078,8254.48,1.17
scenario3,dataset_079,9343.83,1.08
scenario3,dataset_080,7169.45,1.10
scenario3,dataset_081,7708.61,1.10
scenario3,dataset_082,8090.78,1.13
scenario3,dataset_083,9208.56,1.18
scenario3,dataset_084,7900.98,1.08
scenario3,dataset_085,8584.56,1.07
scenario3,dataset_086,8306.83,1.04
scenario3,dataset_087,9923.97,1.17
scenario3,dataset_088,7924.83,1.06
scenario3,dataset_089,7320.73,1.11
scenario3,dataset_090,9404.30,1.24
scenario3,dataset_091,8275.93,1.08
scenario3,dataset_092,8101.53,1.13
scenario3,dataset_093,8764.97,1.18
scenario3,dataset_094,9279.45,1.12
scenario3,dataset_095,8172.49,1.11
scenario3,dataset_096,9289.35,1.15
scenario3,dataset_097,8869.84,1.06
scenario3,dataset_098,8655.89,1.15
scenario3,dataset_099,10702.72,1.29
scenario3,dataset_100,8626.03,1.17
