scenario,dataset,total_distance_sum,total_time_ms_sum
scenario3,dataset_001,6499.64,1.31
scenario3,dataset_002,7081.79,1.24
scenario3,dataset_003,9980.83,1.33
scenario3,dataset_004,7211.11,1.17
scenario3,dataset_005,7855.99,1.17
scenario3,dataset_006,8336.02,1.22
scenario3,dataset_007,6963.19,1.01
scenario3,dataset_008,7182.01,1.11
scenario3,dataset_009,8041.41,1.27
scenario3,dataset_010,8140.46,1.18
scenario3,dataset_011,9770.22,1.13
scenario3,dataset_012,7002.76,1.04
scenario3,dataset_013,8790.54,1.04
scenario3,dataset_014,7311.47,1.08
scenario3,dataset_015,8672.55,1.30
scenario3,dataset_016,9143.63,1.17
scenario3,dataset_017,8731.72,1.05
scenario3,dataset_018,8018.10,1.11
scenario3,dataset_019,9232.52,1.19
scenario3,dataset_020,7179.60,1.14
scenario3,dataset_021,8623.28,1.28
scenario3,dataset_022,7854.09,1.24
scenario3,dataset_023,7588.66,1.19
scenario3,dataset_024,8060.57,1.16
scenario3,dataset_025,7238.14,1.13
scenario3,dataset_026,8345.99,1.07
scenario3,dataset_027,9189.91,1.25
scenario3,dataset_028,6815.39,1.26
scenario3,dataset_029,9609.94,1.42
scenario3,dataset_030,7306.68,1.14
scenario3,dataset_031,8180.58,1.36
scenario3,dataset_032,8231.63,1.34
scenario3,dataset_033,7677.65,1.07
scenario3,dataset_034,7477.21,1.21
scenario3,dataset_035,8435.40,1.16
scenario3,dataset_036,6894.00,1.12
scenario3,dataset_037,9727.67,1.22
scenario3,dataset_038,9790.94,1.21
scenario3,dataset_039,7856.75,1.11
scenario3,dataset_040,7581.82,1.22
scenario3,dataset_041,9893.76,1.05
scenario3,dataset_042,7384.44,1.21
scenario3,dataset_043,8315.71,1.28
scenario3,dataset_044,8812.43,1.05
scenario3,dataset_045,7752.95,1.24
scenario3,dataset_046,7234.39,1.05
scenario3,dataset_047,7482.38,1.29
scenario3,dataset_048,8483.07,1.04
scenario3,dataset_049,6784.09,1.22
scenario3,dataset_050,7711.58,1.17
scenario3,dataset_051,7411.17,1.09
scenario3,dataset_052,7455.57,1.02
scenario3,dataset_053,9326.77,1.48
scenario3,dataset_054,8012.07,1.00
scenario3,dataset_055,10217.01,1.42
scenario3,dataset_056,7810.18,1.16
scenario3,dataset_057,9597.46,1.31
scenario3,dataset_058,10384.56,1.30
scenario3,dataset_059,10335.82,1.24
scenario3,dataset_060,9958.37,1.15
scenario3,dataset_061,7502.13,1.18
scenario3,dataset_062,8024.44,1.33
scenario3,dataset_063,7508.40,1.04
scenario3,dataset_064,6673.56,1.22
scenario3,dataset_065,7595.03,1.17
scenario3,dataset_066,8052.63,1.25
scenario3,dataset_067,7027.68,1.34
scenario3,dataset_068,6932.90,1.16
scenario3,dataset_069,8065.84,1.19
scenario3,dataset_070,7994.91,1.30
scenario3,dataset_071,7106.23,1.24
scenario3,dataset_072,8237.74,1.12
scenario3,dataset_073,10036.05,1.38
scenario3,dataset_074,8127.89,1.37
scenario3,dataset_075,7109.55,1.18
scenario3,dataset_076,9737.92,1.36
scenario3,dataset_077,7463.63,1.21
scenario3,dataset_078,8207.24,1.12
scenario3,dataset_079,9037.27,1.40
scenario3,dataset_080,6829.05,1.06
scenario3,dataset_081,7129.12,1.10
scenario3,dataset_082,7890.27,1.30
scenario3,dataset_083,8742.07,1.44
scenario3,dataset_084,7269.49,1.06
scenario3,dataset_085,8318.11,1.24
scenario3,dataset_086,8129.90,1.02
scenario3,dataset_087,9704.14,1.31
scenario3,dataset_088,7720.58,1.08
scenario3,dataset_089,7307.44,1.03
scenario3,dataset_090,9069.15,1.08
scenario3,dataset_091,7956.65,1.19
scenario3,dataset_092,7569.75,1.13
scenario3,dataset_093,8305.35,1.16
scenario3,dataset_094,8764.29,1.23
scenario3,dataset_095,7899.23,1.10
scenario3,dataset_096,8970.98,1.20
scenario3,dataset_097,8686.07,1.20
scenario3,dataset_098,8136.25,1.19
scenario3,dataset_099,10564.96,1.27
scenario3,dataset_100,8251.90,1.23
